year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,3,28,1009,-6,1304,-16,UA,N566UA,235,LGA,IAH,199,1416,10,9
2013,8,12,1924,-5,2216,-33,UA,N27239,1426,EWR,PDX,328,2434,19,24
2013,11,26,1337,8,1445,5,B6,N353JB,308,JFK,PWM,49,273,13,37
2013,3,12,2124,24,2354,39,EV,N15572,3817,EWR,SDF,121,642,21,24
2013,5,6,1948,-7,2100,-8,EV,N13958,4312,EWR,DCA,44,199,19,48
2013,7,30,935,55,1249,66,UA,N568UA,207,EWR,SFO,343,2565,9,35
2013,1,6,1948,-7,2305,-5,AA,N3ACAA,1709,LGA,MIA,163,1096,19,48
2013,11,1,1754,-6,1902,-17,US,N748UW,2191,LGA,DCA,47,214,17,54
2013,8,19,849,-1,947,-27,9E,N903XJ,3466,JFK,DCA,40,213,8,49
2013,11,30,1551,-9,1858,-5,B6,N527JB,305,EWR,FLL,144,1065,15,51
2013,1,23,158,239,253,233,EV,N12921,4519,EWR,BWI,38,169,1,58
2013,7,14,1437,-3,1549,-16,EV,N833AS,5713,LGA,IAD,44,229,14,37
2013,10,2,1643,18,1836,-5,EV,N722EV,5601,LGA,CLT,82,544,16,43
2013,6,13,1137,-8,1407,47,AA,N473AA,1855,LGA,STL,133,888,11,37
2013,5,23,2218,30,58,-2,UA,N36472,1424,EWR,PBI,141,1023,22,18
2013,9,17,1458,-2,1750,-29,DL,N183DN,161,JFK,SEA,311,2422,14,58
2013,8,22,2207,78,2358,54,EV,N12136,4536,EWR,CVG,85,569,22,7
2013,1,29,1337,-8,1621,-28,UA,N14219,164,EWR,IAH,209,1400,13,37
2013,8,14,1551,6,1715,5,MQ,N5PBMQ,3694,EWR,ORD,103,719,15,51
2013,4,30,1746,11,2031,-19,DL,N199DN,17,JFK,LAX,305,2475,17,46
2013,3,14,749,-1,954,-21,WN,N921WN,1705,EWR,DEN,222,1605,7,49
2013,11,20,1555,-5,1754,-30,9E,N907XJ,2917,JFK,DTW,83,509,15,55
2013,5,16,623,-2,908,-17,WN,N920WN,1794,EWR,HOU,205,1411,6,23
2013,3,16,604,-2,737,-20,UA,N431UA,216,EWR,CLE,72,404,6,4
2013,4,5,1433,48,1813,73,AA,N3FMAA,1073,LGA,MIA,186,1096,14,33
2013,9,26,2056,-4,2240,-5,MQ,N517MQ,3384,LGA,CLT,77,544,20,56
2013,10,6,1854,4,2221,-4,VX,N634VA,29,JFK,SFO,336,2586,18,54
2013,12,15,1400,45,1524,49,US,N950UW,1998,LGA,PHL,39,96,14,0
2013,9,29,928,66,1330,75,B6,N661JB,403,JFK,SJU,218,1598,9,28
2013,2,5,1442,-4,1807,10,UA,N464UA,337,LGA,IAH,220,1416,14,42
2013,11,30,1107,-7,1304,-43,UA,N491UA,405,LGA,DEN,220,1620,11,7
2013,9,24,845,-5,1133,-11,UA,N45440,1626,EWR,SAN,318,2425,8,45
2013,6,2,1747,18,2100,18,UA,N526UA,682,EWR,LAX,326,2454,17,47
2013,8,5,819,27,1004,11,EV,N34110,4104,EWR,CHS,88,628,8,19
2013,9,16,731,61,911,58,EV,N14570,4334,EWR,CMH,77,463,7,31
2013,8,28,1850,25,2133,7,DL,N383DN,2370,LGA,PBI,126,1035,18,50
2013,8,21,750,-6,937,-13,B6,N354JB,1273,JFK,CHS,88,636,7,50
2013,11,10,1917,-3,2127,16,9E,N293PQ,2931,JFK,PIT,71,340,19,17
2013,10,2,633,-12,915,-23,B6,N624JB,525,JFK,TPA,136,1005,6,33
2013,4,3,2057,15,5,27,UA,N559UA,323,EWR,TPA,150,997,20,57
2013,6,12,1026,-4,1316,-9,AA,N320AA,19,JFK,LAX,319,2475,10,26
2013,10,6,1159,-7,1356,-19,EV,N13124,4567,EWR,MCI,154,1092,11,59
2013,2,11,2056,-4,2156,-11,US,N948UW,2144,LGA,BOS,45,184,20,56
2013,3,22,2209,40,2336,51,EV,N12122,4206,EWR,BTV,54,266,22,9
2013,5,19,3,203,111,191,MQ,N844MQ,4449,JFK,DCA,48,213,0,3
2013,7,22,545,0,826,13,UA,N511UA,479,LGA,IAH,192,1416,5,45
2013,1,11,1006,11,1236,-10,UA,N15710,1597,EWR,EGE,254,1726,10,6
2013,6,15,1430,-5,1710,-36,DL,N325US,1779,LGA,FLL,129,1076,14,30
2013,5,8,844,-3,1207,32,UA,N62631,1025,LGA,IAH,201,1416,8,44
2013,3,14,1033,64,1234,12,UA,N33714,1597,EWR,EGE,226,1725,10,33
2013,8,17,647,17,914,-9,UA,N598UA,797,JFK,LAX,300,2475,6,47
2013,5,17,1258,-2,1423,-8,UA,N17105,1607,EWR,ORD,119,719,12,58
2013,3,27,827,2,1127,-6,B6,N591JB,181,JFK,SAN,336,2446,8,27
2013,4,27,647,-8,802,-18,UA,N803UA,635,LGA,ORD,114,733,6,47
2013,10,5,1646,-9,1857,-12,EV,N12563,4294,EWR,SAV,98,708,16,46
2013,5,19,1436,31,1544,19,EV,N834AS,5712,JFK,IAD,47,228,14,36
2013,8,7,2109,17,2312,14,EV,N13992,4536,EWR,CVG,88,569,21,9
2013,3,27,2250,-5,2347,-10,B6,N605JB,1018,JFK,BOS,34,187,22,50
2013,7,6,903,-7,1040,-37,DL,N336NW,181,LGA,DTW,76,502,9,3
2013,1,23,859,-1,1149,-10,B6,N608JB,59,JFK,TPA,151,1005,8,59
2013,10,25,927,-6,1225,0,B6,N779JB,199,LGA,MCO,141,950,9,27
2013,12,20,1123,-2,1311,-4,MQ,N1EAMQ,2876,LGA,STL,144,888,11,23
2013,11,17,819,-10,1042,16,EV,N12924,4537,EWR,MEM,168,946,8,19
2013,11,13,1233,-7,1345,-11,9E,N908XJ,3371,LGA,SYR,42,198,12,33
2013,9,3,1606,11,1809,14,MQ,N516MQ,3199,LGA,CLT,86,544,16,6
2013,5,27,1948,53,2312,57,VX,N634VA,29,JFK,SFO,347,2586,19,48
2013,3,15,1154,-6,1310,-5,9E,N907XJ,3483,JFK,BOS,40,187,11,54
2013,7,14,2016,186,2226,141,AA,N621AA,257,JFK,LAS,279,2248,20,16
2013,9,20,1708,8,2000,-8,DL,N3756,1394,JFK,PDX,319,2454,17,8
2013,5,9,1202,11,1436,22,FL,N608AT,347,LGA,ATL,104,762,12,2
2013,11,22,1636,-2,2024,4,UA,N38467,1284,EWR,SFO,384,2565,16,36
2013,10,13,1056,-9,1217,-28,EV,N717EV,5309,LGA,BGR,59,378,10,56
2013,5,29,1636,-9,1800,-13,B6,N328JB,1012,JFK,BOS,52,187,16,36
2013,8,5,1338,3,1448,-15,B6,N239JB,286,JFK,ROC,51,264,13,38
2013,3,28,559,-1,850,-6,B6,N547JB,507,EWR,FLL,147,1065,5,59
2013,10,19,1558,13,1932,-10,DL,N3747D,4,JFK,SJU,188,1598,15,58
2013,4,4,1124,36,1330,29,EV,N12957,4227,EWR,IND,106,645,11,24
2013,11,6,650,-11,802,-29,B6,N643JB,2702,JFK,BUF,56,301,6,50
2013,10,29,1135,25,1419,-11,AA,N3FHAA,1599,LGA,MIA,136,1096,11,35
2013,10,9,742,0,1035,-11,UA,N535UA,307,EWR,LAX,320,2454,7,42
2013,3,22,1551,43,1830,32,UA,N78013,1233,EWR,IAH,189,1400,15,51
2013,1,8,1006,7,1230,-18,B6,N706JB,197,JFK,LAS,309,2248,10,6
2013,4,8,656,-4,954,9,AA,N3CCAA,1949,JFK,LAS,326,2248,6,56
2013,1,28,1826,-4,2124,36,UA,N535UA,612,EWR,DEN,267,1605,18,26
2013,3,19,657,-3,1010,1,DL,N901DE,2003,LGA,MIA,164,1096,6,57
2013,11,13,556,-15,850,-22,B6,N709JB,601,JFK,FLL,147,1069,5,56
2013,7,9,1553,233,1934,267,UA,N560UA,580,JFK,SFO,350,2586,15,53
2013,5,9,1623,28,1738,23,MQ,N526MQ,3695,EWR,ORD,108,719,16,23
2013,5,17,1246,6,1409,-6,WN,N269WN,163,LGA,MKE,116,738,12,46
2013,5,6,1429,30,1622,24,EV,N13908,4687,EWR,CVG,88,569,14,29
2013,11,21,1959,-6,2134,4,EV,N15973,4224,EWR,MKE,131,725,19,59
2013,6,8,1128,-2,1328,1,US,N195UW,1085,LGA,CLT,87,544,11,28
2013,4,14,611,-4,847,3,DL,N301DQ,1743,JFK,ATL,124,760,6,11
2013,5,1,1202,-8,1335,-32,EV,N11535,4640,EWR,DAY,74,533,12,2
2013,1,8,838,-2,941,-22,9E,N934XJ,3422,JFK,BOS,42,187,8,38
2013,8,21,600,-5,849,-16,AA,N3KCAA,1837,LGA,MIA,150,1096,6,0
2013,2,16,1513,33,1654,22,EV,N14198,4305,EWR,DTW,79,488,15,13
2013,12,9,634,-1,1004,21,UA,N76503,1299,EWR,RSW,173,1068,6,34
2013,8,5,617,-13,903,-20,UA,N560UA,712,JFK,LAX,316,2475,6,17
2013,10,3,2016,-6,2207,12,B6,N355JB,105,JFK,ORD,126,740,20,16
2013,11,1,1714,148,1943,146,EV,N17560,4140,EWR,ATL,126,746,17,14
2013,1,30,720,6,1017,0,UA,N37273,1724,EWR,PBI,150,1023,7,20
2013,1,11,1413,-7,1524,-26,MQ,N544MQ,3728,EWR,ORD,110,719,14,13
2013,3,1,1834,73,2029,91,UA,N414UA,597,EWR,ORD,115,719,18,34
2013,8,27,1639,-6,1811,-16,B6,N374JB,2302,JFK,BUF,55,301,16,39
2013,8,6,1324,9,1557,-1,B6,N618JB,553,JFK,PBI,128,1028,13,24
2013,1,29,1714,4,1855,-17,US,N559UW,894,LGA,CLT,85,544,17,14
2013,3,13,1331,-14,1623,-7,B6,N274JB,127,EWR,MCO,145,937,13,31
2013,7,5,1253,-6,1434,-23,US,N152UW,1459,LGA,CLT,77,544,12,53
2013,6,30,1150,-4,1445,-6,DL,N389DA,2303,LGA,PBI,142,1035,11,50
2013,12,22,659,-6,1002,-30,DL,N946DL,2003,LGA,MIA,159,1096,6,59
2013,3,28,1952,-8,2054,-23,US,N762US,2189,LGA,DCA,45,214,19,52
2013,10,17,858,-2,1138,-6,DL,N921DL,1747,LGA,ATL,117,762,8,58
2013,5,14,1731,-9,1841,-27,B6,N306JB,1307,JFK,IAD,51,228,17,31
2013,1,29,1015,-6,1317,-25,DL,N901DE,1903,LGA,SRQ,147,1047,10,15
2013,6,12,1026,-12,1300,-30,UA,N475UA,689,LGA,IAH,180,1416,10,26
2013,1,4,856,-1,1217,8,UA,N402UA,714,EWR,MIA,178,1085,8,56
2013,11,19,1503,-7,1734,-1,MQ,N671MQ,3202,JFK,IND,109,665,15,3
2013,8,20,706,1,851,-31,UA,N475UA,441,EWR,PHX,269,2133,7,6
2013,7,5,1149,-6,1313,3,MQ,N836MQ,3386,JFK,DCA,54,213,11,49
2013,5,8,1440,5,1733,23,B6,N294JB,615,JFK,JAX,119,828,14,40
2013,1,6,2014,35,2310,33,UA,N37253,1416,EWR,IAH,210,1400,20,14
2013,4,4,1128,118,1458,123,AA,N327AA,179,JFK,SFO,347,2586,11,28
2013,2,6,1654,-6,2015,-34,DL,N624AG,31,JFK,SFO,355,2586,16,54
2013,4,15,1729,-11,1932,-11,YV,N929LR,2705,LGA,CLT,94,544,17,29
2013,7,11,957,-3,1108,-17,EV,N829AS,5736,LGA,IAD,45,229,9,57
2013,3,17,1430,5,1652,1,FL,N983AT,349,LGA,ATL,120,762,14,30
2013,7,2,2216,41,17,9,B6,N520JB,611,JFK,LAS,277,2248,22,16
2013,3,26,700,-10,821,-29,MQ,N546MQ,3737,EWR,ORD,110,719,7,0
2013,7,28,2002,282,2137,292,EV,N18120,4195,EWR,BNA,111,748,20,2
2013,1,1,1712,-7,1939,-19,UA,N569UA,509,LGA,DEN,241,1620,17,12
2013,4,12,732,-4,920,3,EV,N16571,4125,EWR,GSO,78,445,7,32
2013,2,12,1443,-2,1651,-18,UA,N77520,1029,EWR,DEN,232,1605,14,43
2013,5,14,1757,28,2109,-1,UA,N75410,1532,EWR,SFO,332,2565,17,57
2013,3,10,625,-5,855,-24,US,N673AW,311,JFK,PHX,280,2153,6,25
2013,9,25,1358,-1,1702,-1,B6,N537JB,213,JFK,LGB,339,2465,13,58
2013,8,17,1602,7,1854,-6,DL,N3772H,2459,JFK,MCO,135,944,16,2
2013,2,4,1311,11,1623,18,B6,N508JB,85,JFK,FLL,170,1069,13,11
2013,7,3,913,-2,1018,-21,DL,N302NB,867,JFK,BOS,45,187,9,13
2013,2,13,1715,0,2036,17,DL,N911DL,1585,LGA,MCO,170,950,17,15
2013,10,17,1510,10,1751,-7,B6,N520JB,573,EWR,TPA,144,997,15,10
2013,6,20,1923,23,2211,21,UA,N76516,1269,EWR,PBI,136,1023,19,23
2013,3,2,1825,-5,1958,-17,MQ,N511MQ,4674,LGA,CLE,65,419,18,25
2013,7,30,1358,-1,1608,-28,UA,N37253,1108,EWR,IAH,174,1400,13,58
2013,3,11,931,2,1134,-48,UA,N39728,1597,EWR,EGE,230,1725,9,31
2013,4,6,1205,-10,1410,-16,9E,N8977A,3702,LGA,CVG,91,585,12,5
2013,6,29,647,3,748,-22,UA,N37437,1171,EWR,ORD,100,719,6,47
2013,4,11,830,25,1043,29,EV,N16112,4612,EWR,OMA,165,1134,8,30
2013,1,2,1519,14,1852,32,AA,N3FYAA,759,LGA,DFW,230,1389,15,19
2013,8,16,1247,-3,1350,-9,B6,N373JB,316,JFK,SYR,43,209,12,47
2013,2,16,1931,51,2126,20,UA,N471UA,578,EWR,DEN,203,1605,19,31
2013,1,4,1131,6,1559,-18,UA,N45440,1661,EWR,SJU,194,1608,11,31
2013,1,25,1730,120,2005,174,9E,N821AY,3719,LGA,RIC,71,292,17,30
2013,1,14,619,-11,820,-11,US,N554UW,1507,EWR,CLT,94,529,6,19
2013,11,12,1318,-8,1520,-4,EV,N713EV,5437,LGA,CMH,83,479,13,18
2013,1,17,1527,-3,1911,16,AA,N3EDAA,1039,JFK,FLL,169,1069,15,27
2013,8,20,556,-4,700,-20,UA,N81449,1686,EWR,BOS,46,200,5,56
2013,3,20,631,1,748,-1,EV,N15572,4533,EWR,BUF,51,282,6,31
2013,12,30,1044,4,1206,7,B6,N294JB,2602,JFK,BUF,64,301,10,44
2013,1,18,1503,18,1640,6,EV,N29917,4596,EWR,STL,142,872,15,3
2013,4,15,850,10,952,-22,9E,N929XJ,3432,JFK,DCA,38,213,8,50
2013,10,28,1757,-2,2127,25,UA,N596UA,535,JFK,LAX,360,2475,17,57
2013,7,22,1832,50,2003,55,UA,N38727,1686,EWR,BOS,37,200,18,32
2013,11,27,928,18,1309,44,DL,N318NB,970,LGA,FLL,191,1076,9,28
2013,9,7,820,-15,1023,-37,MQ,N542MQ,3419,LGA,ATL,98,762,8,20
2013,11,11,1927,-3,2144,8,EV,N16561,4370,EWR,CHS,98,628,19,27
2013,9,11,1758,-2,2059,-19,DL,N343NB,2139,LGA,MIA,155,1096,17,58
2013,9,2,843,-3,1132,-15,UA,N23721,1025,LGA,IAH,198,1416,8,43
2013,1,7,2052,-8,2205,-6,US,N762US,2191,LGA,DCA,46,214,20,52
2013,8,11,1116,-9,1211,-20,B6,N355JB,2380,EWR,BOS,34,200,11,16
2013,8,29,622,-3,836,-14,MQ,N531MQ,3550,LGA,ATL,99,762,6,22
2013,9,17,1250,-10,1403,-12,US,N713UW,2181,LGA,DCA,38,214,12,50
2013,10,11,958,-2,1118,3,US,N949UW,2142,LGA,BOS,35,184,9,58
2013,11,30,1116,-4,1324,-31,WN,N299WN,3865,LGA,DEN,232,1620,11,16
2013,6,5,1520,-10,1817,-14,DL,N337NW,1935,LGA,TPA,148,1010,15,20
2013,3,21,851,-3,1034,-9,UA,N419UA,796,EWR,CLE,66,404,8,51
2013,10,29,547,2,816,-39,AA,N5ETAA,2243,JFK,MIA,135,1089,5,47
2013,9,30,1955,-5,2112,-2,US,N957UW,2162,LGA,BOS,35,184,19,55
2013,2,6,1928,-2,2225,-23,DL,N336NW,1854,LGA,FLL,147,1076,19,28
2013,7,12,1907,146,2143,150,EV,N14905,3854,EWR,ATL,122,746,19,7
2013,1,13,1852,21,2209,25,UA,N593UA,454,EWR,LAX,323,2454,18,52
2013,7,13,928,-1,1032,-15,B6,N238JB,586,JFK,ROC,45,264,9,28
2013,10,26,1727,-2,2013,-10,UA,N17133,1109,EWR,MCO,136,937,17,27
2013,9,13,931,16,1238,22,DL,N946DL,1885,LGA,MCO,128,950,9,31
2013,2,10,758,-2,1028,-2,WN,N7730A,692,LGA,DEN,241,1620,7,58
2013,12,14,700,0,1021,-14,DL,N723TW,472,JFK,LAX,335,2475,7,0
2013,5,2,1846,16,2057,-3,WN,N223WN,1545,EWR,MSY,158,1167,18,46
2013,7,9,553,-7,649,-11,US,N755US,2114,LGA,BOS,31,184,5,53
2013,12,2,2013,73,2328,73,AA,N319AA,21,JFK,LAX,343,2475,20,13
2013,1,19,1937,-3,2144,19,MQ,N535MQ,3783,JFK,CMH,87,483,19,37
2013,5,22,1803,8,2128,25,UA,N505UA,535,JFK,LAX,332,2475,18,3
2013,10,14,1930,0,2116,20,EV,N13978,4224,EWR,MKE,112,725,19,30
2013,8,19,2142,102,32,87,UA,N577UA,461,EWR,FLL,145,1065,21,42
2013,4,28,2150,0,50,7,B6,N703JB,325,JFK,TPA,146,1005,21,50
2013,6,16,1358,-1,1714,-10,DL,N721TW,1565,JFK,SFO,350,2586,13,58
2013,12,25,1410,321,1534,292,EV,N14562,3261,EWR,CLE,70,404,14,10
2013,4,1,1536,7,1847,6,UA,N14250,1200,EWR,SAN,351,2425,15,36
2013,1,30,2124,140,2351,162,EV,N13956,4175,EWR,CLT,117,529,21,24
2013,2,2,1635,-10,1818,-20,US,N602AW,123,EWR,CLT,86,529,16,35
2013,10,2,1653,-7,1800,-15,US,N951UW,2156,LGA,BOS,43,184,16,53
2013,6,11,1509,9,1649,-3,US,N173US,802,EWR,CLT,79,529,15,9
2013,2,11,2000,65,2205,65,MQ,N515MQ,4649,LGA,MSP,151,1020,20,0
2013,6,12,1028,-2,1256,8,DL,N3742C,1529,JFK,LAS,298,2248,10,28
2013,3,3,605,-5,653,-17,WN,N922WN,589,EWR,BWI,34,169,6,5
2013,9,27,637,-2,907,-18,UA,N57439,1144,EWR,MCO,125,937,6,37
2013,4,6,1453,-7,1605,-30,9E,N909XJ,3393,JFK,DCA,39,213,14,53
2013,8,18,2123,24,2305,-2,EV,N730EV,5254,LGA,DSM,135,1031,21,23
2013,2,5,1512,-3,1729,29,MQ,N842MQ,4333,JFK,PIT,70,340,15,12
2013,8,29,1324,10,1635,15,B6,N521JB,1639,LGA,RSW,149,1080,13,24
2013,8,2,1503,19,1650,8,EV,N27962,4572,EWR,GSP,87,594,15,3
2013,5,10,1458,-2,1700,8,US,N117UW,802,EWR,CLT,78,529,14,58
2013,10,4,1849,-11,2048,7,UA,N837UA,415,EWR,ORD,117,719,18,49
2013,5,16,1353,53,1541,66,MQ,N827MQ,4404,JFK,RDU,69,427,13,53
2013,6,25,1421,376,1602,372,9E,N8458A,3611,JFK,PIT,64,340,14,21
2013,4,7,2129,-1,2248,-15,B6,N231JB,104,JFK,BUF,59,301,21,29
2013,9,19,2050,-10,2155,-19,US,N708UW,2197,LGA,DCA,40,214,20,50
2013,10,21,1157,-2,1424,-15,DL,N672DL,1947,LGA,ATL,114,762,11,57
2013,7,23,1536,1,1833,-17,B6,N624JB,1729,JFK,RSW,148,1074,15,36
2013,10,23,653,-7,757,-9,US,N947UW,2136,LGA,BOS,31,184,6,53
2013,10,21,1144,0,1424,-5,UA,N18112,1519,EWR,MCO,139,937,11,44
2013,5,14,1547,9,1837,-19,B6,N554JB,133,JFK,RSW,142,1074,15,47
2013,2,7,1741,-4,2117,-3,AA,N335AA,177,JFK,SFO,367,2586,17,41
2013,1,22,817,-8,941,-4,MQ,N856MQ,4418,JFK,DCA,52,213,8,17
2013,7,26,1650,55,1805,26,9E,N933XJ,3459,JFK,BNA,110,765,16,50
2013,4,3,1429,0,1554,-28,EV,N748EV,4943,LGA,RDU,71,431,14,29
2013,9,29,1657,-3,2001,-9,UA,N575UA,617,EWR,SFO,336,2565,16,57
2013,4,15,741,-4,1031,-24,UA,N37253,1701,EWR,FLL,151,1065,7,41
2013,11,22,950,-10,1556,1,HA,N384HA,51,JFK,HNL,648,4983,9,50
2013,5,22,2111,12,2313,21,EV,N14558,4700,EWR,CLT,82,529,21,11
2013,8,19,2133,-7,2302,-8,MQ,N527MQ,3317,LGA,RDU,66,431,21,33
2013,6,2,1340,-5,1629,-31,AA,N3GLAA,1073,LGA,MIA,145,1096,13,40
2013,2,4,627,-3,806,-4,AA,N3BBAA,303,LGA,ORD,138,733,6,27
2013,2,28,1856,-4,2005,-7,US,N947UW,2140,LGA,BOS,33,184,18,56
2013,10,11,755,-5,1109,-1,B6,N583JB,1511,EWR,RSW,151,1068,7,55
2013,11,9,822,-3,1000,-25,MQ,N546MQ,3478,LGA,DTW,85,502,8,22
2013,12,10,857,-3,1257,37,AA,N3AXAA,2335,LGA,MIA,167,1096,8,57
2013,8,13,559,-6,735,0,MQ,N720MQ,3525,LGA,RDU,70,431,5,59
2013,9,24,736,85,858,96,EV,N15574,4533,EWR,BUF,47,282,7,36
2013,10,27,1545,15,1740,-11,DL,N313US,1942,EWR,ATL,97,746,15,45
2013,9,25,1631,-4,1933,-18,B6,N636JB,1801,JFK,FLL,155,1069,16,31
2013,8,30,1724,-5,1816,-32,B6,N368JB,1438,JFK,MVY,38,173,17,24
2013,5,3,844,-6,1019,-6,MQ,N842MQ,4406,JFK,RDU,73,427,8,44
2013,11,29,1851,-9,2005,-39,UA,N87512,1022,EWR,ORD,115,719,18,51
2013,4,17,911,41,1244,43,UA,N556UA,398,EWR,SFO,346,2565,9,11
2013,2,13,1631,-4,1757,-19,UA,N25705,17,EWR,CLE,66,404,16,31
2013,1,28,821,31,1000,20,9E,N8960A,3611,JFK,PIT,71,340,8,21
2013,3,3,824,-11,1035,-30,MQ,N525MQ,4610,LGA,ATL,104,762,8,24
2013,1,5,1232,2,1444,-13,UA,N586UA,641,LGA,DEN,233,1620,12,32
2013,8,18,1557,-3,1753,6,EV,N751EV,5091,LGA,PIT,65,335,15,57
2013,11,17,1406,7,1708,-6,B6,N625JB,213,JFK,LGB,346,2465,14,6
2013,12,10,634,2,920,-5,UA,N475UA,478,EWR,MCO,147,937,6,34
2013,8,12,1923,-7,2023,-28,EV,N836AS,5769,LGA,IAD,45,229,19,23
2013,10,26,724,-6,1035,-25,VX,N838VA,11,JFK,SFO,346,2586,7,24
2013,1,28,702,2,846,7,UA,N845UA,550,LGA,ORD,132,733,7,2
2013,11,26,2018,-1,2346,-9,B6,N806JB,915,JFK,SFO,350,2586,20,18
2013,11,8,1517,2,1800,-4,UA,N434UA,761,EWR,TPA,143,997,15,17
2013,9,20,1227,23,1436,13,UA,N492UA,998,EWR,PHX,273,2133,12,27
2013,7,21,855,-5,1141,-25,B6,N524JB,5,EWR,FLL,145,1065,8,55
2013,7,13,1446,-4,1601,-33,EV,N744EV,5207,LGA,BGR,53,378,14,46
2013,6,10,1720,-9,1910,-20,EV,N14558,4382,EWR,DTW,82,488,17,20
2013,9,19,811,-6,1019,-4,9E,N916XJ,3353,JFK,DTW,80,509,8,11
2013,11,8,2157,46,2344,41,EV,N14991,4700,EWR,CLT,86,529,21,57
2013,4,5,2245,0,15,7,B6,N529JB,112,JFK,BUF,57,301,22,45
2013,9,11,2244,67,203,96,B6,N640JB,1371,LGA,FLL,161,1076,22,44
2013,10,11,2159,184,51,156,VX,N634VA,169,EWR,LAX,335,2454,21,59
2013,8,30,740,0,1024,-31,VX,N851VA,11,JFK,SFO,324,2586,7,40
2013,3,31,1553,-7,1951,26,AA,N3HNAA,1467,LGA,MIA,154,1096,15,53
2013,5,24,832,2,1059,12,DL,N301DQ,27,JFK,ATL,106,760,8,32
2013,8,9,1256,-4,1559,4,VX,N849VA,411,JFK,LAX,321,2475,12,56
2013,4,14,1147,-3,1323,-10,EV,N11165,4120,EWR,CMH,79,463,11,47
2013,12,18,2126,-4,2239,-6,MQ,N806MQ,3621,JFK,DCA,40,213,21,26
2013,7,9,1520,-5,1756,16,MQ,N722MQ,3532,LGA,XNA,155,1147,15,20
2013,9,25,1556,-4,1719,-38,9E,N928XJ,3523,JFK,ORD,110,740,15,56
2013,5,21,1528,29,1718,24,EV,N15572,4381,EWR,DTW,79,488,15,28
2013,4,3,1548,-5,1713,-11,B6,N193JB,12,JFK,SYR,49,209,15,48
2013,1,2,1239,19,1328,8,WN,N941WN,1672,EWR,BWI,36,169,12,39
2013,3,2,1821,-9,2136,-29,AA,N3HEAA,269,JFK,SEA,345,2422,18,21
2013,4,24,1439,-6,1619,-6,AA,N570AA,2223,LGA,STL,139,888,14,39
2013,12,3,1615,107,1727,102,EV,N830AS,5712,JFK,IAD,46,228,16,15
2013,10,7,800,4,1021,30,US,N190UW,1733,LGA,CLT,105,544,8,0
2013,12,22,1504,-6,1818,-17,AA,N3EAAA,1327,LGA,PBI,152,1035,15,4
2013,11,28,807,-3,1110,6,DL,N355NB,1109,LGA,TPA,141,1010,8,7
2013,4,2,1244,-6,1542,2,AA,N3BKAA,745,LGA,DFW,217,1389,12,44
2013,10,20,1929,19,2159,10,DL,N3743H,1729,JFK,LAS,298,2248,19,29
2013,6,20,1445,-10,1634,-1,MQ,N629MQ,3231,JFK,PIT,69,340,14,45
2013,7,14,1858,88,2131,100,F9,N263AV,837,LGA,DEN,238,1620,18,58
2013,3,13,1526,-4,1836,-46,DL,N707TW,1322,JFK,SFO,340,2586,15,26
2013,10,17,825,-10,1026,-19,EV,N12157,4638,EWR,CVG,100,569,8,25
2013,4,2,1607,-3,1803,5,9E,N901XJ,3437,JFK,MKE,125,745,16,7
2013,4,23,905,-3,1224,14,B6,N316JB,1061,JFK,AUS,211,1521,9,5
2013,7,21,2325,175,47,165,9E,N8588D,4079,JFK,BWI,46,184,23,25
2013,4,19,119,200,246,215,EV,N12924,4309,EWR,PWM,70,284,1,19
2013,5,2,1742,22,2032,7,AA,N3KCAA,695,JFK,AUS,207,1521,17,42
2013,11,16,1527,2,1648,-11,UA,N816UA,708,EWR,ORD,122,719,15,27
2013,2,22,1227,-8,1509,-57,DL,N376DA,2174,JFK,SLC,261,1990,12,27
2013,7,10,918,-2,1109,-24,EV,N604QX,4952,LGA,CLT,78,544,9,18
2013,5,24,1526,91,1742,87,WN,N239WN,1638,EWR,PHX,294,2133,15,26
2013,7,21,1223,-7,1345,-7,B6,N266JB,2502,JFK,BUF,57,301,12,23
2013,1,16,1049,-1,1401,-4,B6,N652JB,373,LGA,FLL,162,1076,10,49
2013,12,27,2051,-8,2305,-9,MQ,N544MQ,3473,LGA,ATL,114,762,20,51
2013,11,5,633,-6,952,-10,UA,N588UA,398,JFK,LAX,349,2475,6,33
2013,3,4,557,-3,737,-23,DL,N366NB,731,LGA,DTW,78,502,5,57
2013,8,8,1249,-1,1454,4,DL,N320NB,1131,LGA,DTW,87,502,12,49
2013,12,7,1439,1,1800,16,B6,N307JB,581,JFK,HOU,233,1428,14,39
2013,5,31,1822,27,1949,19,MQ,N544MQ,4601,LGA,RDU,62,431,18,22
2013,7,5,603,-2,701,-19,WN,N718SW,2658,EWR,MDW,101,711,6,3
2013,9,13,1906,36,2028,18,MQ,N506MQ,3134,EWR,ORD,106,719,19,6
2013,2,13,1614,-1,1822,-23,WN,N280WN,161,EWR,DEN,224,1605,16,14
2013,7,18,1526,16,1736,2,EV,N21129,4377,EWR,JAX,110,820,15,26
2013,7,10,603,-2,710,-10,WN,N217JC,3574,EWR,MDW,104,711,6,3
2013,5,31,1040,56,1203,35,EV,N13968,4711,EWR,STL,128,872,10,40
